player,team,agents,inferred_role,role_confidence,rounds,source_url,event_id,rating,acs,kd,kast,adr,kpr,apr,fkpr,fdpr,hs_pct,vct_region,event_name,event_stage,raw_role,team_role,flex_score,distinct_roles,role_scores,official_role_scores,agent_shares,role_explanation,player_key
Lysoar,XLG,"omen,brimstone,sage",Controller,0.667,639,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.1,202.4,1.08,77.0,132.7,0.71,0.42,0.05,0.05,24.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""brimstone"": 0.333, ""omen"": 0.333, ""sage"": 0.333}",Dominant effective role is Controller (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,Lysoar__XLG
Flex1n,DRG,"miks,astra,omen",Controller,0.667,581,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.0,179.7,0.93,75.0,115.3,0.63,0.45,0.05,0.07,25.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.15,1.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,Flex1n__DRG
Ezeir,NOVA,"brimstone,omen",Controller,1.0,207,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.95,188.9,0.85,73.0,123.4,0.63,0.38,0.06,0.05,26.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""brimstone"": 0.5, ""omen"": 0.5}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,Ezeir__NOVA
jkuro,JDG,"omen,astra,brimstone",Controller,1.0,438,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.9,172.4,0.88,71.0,112.1,0.62,0.36,0.05,0.09,33.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,jkuro__JDG
jowa,WOL,"omen,tejo,brimstone",Controller,0.667,253,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.89,158.1,0.74,73.0,107.3,0.53,0.4,0.07,0.09,31.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""brimstone"": 0.333, ""omen"": 0.333, ""tejo"": 0.333}",Dominant effective role is Controller (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,jowa__WOL
Haodong,TEC,"omen,brimstone,astra",Controller,1.0,425,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.87,169.7,0.86,70.0,111.1,0.6,0.3,0.07,0.09,31.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,Haodong__TEC
BerLIN,FPX,"omen,astra,viper",Controller,0.667,262,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.76,161.0,0.78,72.0,133.7,0.55,0.39,0.06,0.11,25.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""omen"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Controller (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",BerLIN__FPX
Septem7,AG,"omen,gekko,astra",Controller,0.667,106,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.7,138.8,0.61,75.0,90.8,0.46,0.3,0.08,0.09,26.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""astra"": 0.333, ""gekko"": 0.333, ""omen"": 0.333}",Dominant effective role is Controller (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,Septem7__AG
f4ngeer,AG,"waylay,chamber,jett",Duelist,1.0,523,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.17,236.6,1.25,70.0,148.5,0.85,0.19,0.15,0.13,32.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""chamber"": 0.333, ""jett"": 0.333, ""waylay"": 0.333}","Pure Duelist/Chamber pool: Chamber counted as Duelist-adjacent, so the player stays Duelist. Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",f4ngeer__AG
ZmjjKK,EDG,"waylay,jett,raze",Duelist,1.0,554,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.16,252.5,1.27,73.0,164.9,0.89,0.17,0.21,0.15,23.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""jett"": 0.333, ""raze"": 0.333, ""waylay"": 0.333}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,ZmjjKK__EDG
Kai,TE,"raze,neon,jett",Duelist,1.0,406,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.04,219.7,1.06,71.0,148.0,0.78,0.16,0.15,0.15,30.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""jett"": 0.333, ""neon"": 0.333, ""raze"": 0.333}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Kai__TE
splash,TYL,"neon,jett",Duelist,1.0,517,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.03,242.9,1.07,72.0,154.4,0.84,0.21,0.19,0.17,27.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""jett"": 0.5, ""neon"": 0.5}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,splash__TYL
SpiritZ1,DRG,"waylay,jett",Duelist,1.0,581,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.03,230.4,1.05,70.0,147.3,0.8,0.2,0.18,0.14,31.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""jett"": 0.5, ""waylay"": 0.5}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,SpiritZ1__DRG
whzy,BLG,"waylay,phoenix,chamber",Duelist,1.0,259,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.02,224.9,1.05,73.0,143.7,0.78,0.25,0.16,0.14,22.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""chamber"": 0.333, ""phoenix"": 0.333, ""waylay"": 0.333}","Pure Duelist/Chamber pool: Chamber counted as Duelist-adjacent, so the player stays Duelist. Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",whzy__BLG
stew,JDG,"raze,phoenix,neon",Duelist,1.0,438,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.0,203.0,0.97,74.0,132.1,0.73,0.37,0.09,0.08,29.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 0.333, ""phoenix"": 0.333, ""raze"": 0.333}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,stew__JDG
Dynamite,TEC,"neon,phoenix,raze",Duelist,1.0,425,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.99,210.3,0.98,71.0,139.2,0.71,0.24,0.13,0.17,22.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 0.333, ""phoenix"": 0.333, ""raze"": 0.333}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Dynamite__TEC
Rarga,XLG,"neon,chamber,jett",Duelist,1.0,639,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.95,222.0,1.04,71.0,136.8,0.77,0.21,0.19,0.15,25.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""chamber"": 0.333, ""jett"": 0.333, ""neon"": 0.333}","Pure Duelist/Chamber pool: Chamber counted as Duelist-adjacent, so the player stays Duelist. Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",Rarga__XLG
Spitfires,TEC,"waylay,neon",Duelist,1.0,425,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.93,201.3,0.96,68.0,130.1,0.71,0.2,0.15,0.12,28.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 0.5, ""waylay"": 0.5}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Spitfires__TEC
Setrod,FPX,neon,Duelist,1.0,262,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.91,194.4,0.94,69.0,120.7,0.68,0.16,0.13,0.16,23.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 1.0}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Setrod__FPX
swagzor,NOVA,"chamber,neon,raze",Duelist,1.0,207,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.89,213.8,0.92,68.0,141.3,0.74,0.22,0.21,0.23,30.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""chamber"": 0.333, ""neon"": 0.333, ""raze"": 0.333}","Pure Duelist/Chamber pool: Chamber counted as Duelist-adjacent, so the player stays Duelist. Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",swagzor__NOVA
glacier,WOL,"waylay,jett,neon",Duelist,1.0,253,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.87,206.3,0.85,69.0,130.9,0.7,0.21,0.19,0.21,29.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""jett"": 0.333, ""neon"": 0.333, ""waylay"": 0.333}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,glacier__WOL
Life,DRG,neon,Duelist,1.0,581,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.87,204.1,0.89,69.0,131.3,0.69,0.19,0.16,0.17,37.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 1.0}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Life__DRG
Ben1Ley,FPX,waylay,Duelist,1.0,262,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.85,187.1,0.89,67.0,126.6,0.65,0.18,0.11,0.15,26.0,China,VCT 2026 China Stage 1,Stage 1,Duelist,Duelist,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 1.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""waylay"": 1.0}",Only one effective role is present: locked as Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Ben1Ley__FPX
Spring,WOL,"viper,neon,astra",Flex,1.0,253,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.12,216.7,1.01,71.0,145.8,0.74,0.33,0.09,0.1,27.0,China,VCT 2026 China Stage 1,Stage 1,Flex,Flex,1.0,3.0,"{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""neon"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",Spring__WOL
zhe,JDG,"viper,vyse,neon",Flex,0.35,438,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.1,235.4,1.1,75.0,152.1,0.82,0.24,0.15,0.15,24.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""neon"": 0.333, ""viper"": 0.333, ""vyse"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved this player from duplicated Sentinel to Flex: stable 5-player teams should normally include a Flex unless they intentionally run two locked Duelist specialists.",zhe__JDG
Erv,TYL,"waylay,phoenix,kayo",Flex,0.667,517,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.09,219.4,1.03,74.0,148.2,0.73,0.39,0.11,0.1,29.0,China,VCT 2026 China Stage 1,Stage 1,Flex,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""kayo"": 0.333, ""phoenix"": 0.333, ""waylay"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Erv__TYL
iamgrq,AG,"neon,brimstone,omen",Flex,0.667,523,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.99,191.9,0.91,76.0,125.2,0.66,0.47,0.07,0.09,22.0,China,VCT 2026 China Stage 1,Stage 1,Flex,Flex,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""brimstone"": 0.333, ""neon"": 0.333, ""omen"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,iamgrq__AG
yilai,BLG,"neon,killjoy,waylay",Flex,0.35,259,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.98,215.9,1.01,70.0,137.3,0.76,0.27,0.13,0.16,24.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""killjoy"": 0.333, ""neon"": 0.333, ""waylay"": 0.333}",Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved this player from duplicated Sentinel to Flex: stable 5-player teams should normally include a Flex unless they intentionally run two locked Duelist specialists.,yilai__BLG
Xlele,TE,"omen,waylay,phoenix",Flex,0.667,406,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.98,210.7,1.02,73.0,130.3,0.75,0.24,0.11,0.11,33.0,China,VCT 2026 China Stage 1,Stage 1,Flex,Flex,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.333, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""omen"": 0.333, ""phoenix"": 0.333, ""waylay"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Xlele__TE
qiutiaN,NOVA,"tejo,sova,viper",Flex,0.35,207,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.96,187.7,0.91,69.0,126.9,0.67,0.28,0.08,0.05,25.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.333}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""sova"": 0.333, ""tejo"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Initiator (67%). Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved this player from duplicated Initiator to Flex: stable 5-player teams should normally include a Flex unless they intentionally run two locked Duelist specialists.",qiutiaN__NOVA
Jieni7,EDG,"neon,kayo,omen",Flex,1.0,554,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.94,187.4,0.95,74.0,120.8,0.66,0.35,0.08,0.08,25.0,China,VCT 2026 China Stage 1,Stage 1,Flex,Flex,1.0,3.0,"{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""kayo"": 0.333, ""neon"": 0.333, ""omen"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Jieni7__EDG
NoMan,XLG,"waylay,neon,killjoy",Flex,0.35,639,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.9,181.1,0.93,72.0,115.6,0.63,0.27,0.1,0.13,29.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""killjoy"": 0.333, ""neon"": 0.333, ""waylay"": 0.333}",Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved this player from duplicated Sentinel to Flex: stable 5-player teams should normally include a Flex unless they intentionally run two locked Duelist specialists.,NoMan__XLG
Bai,AG,"neon,viper",Flex,0.45,124,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.8,179.5,0.78,71.0,117.3,0.61,0.23,0.07,0.14,16.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Flex,0.45,2.0,"{""Controller"": 0.0, ""Duelist"": 0.5, ""Initiator"": 0.0, ""Sentinel"": 0.5}","{""Controller"": 0.5, ""Duelist"": 0.5, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 0.5, ""viper"": 0.5}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved a duplicated Sentinel to Flex. Stable 5-player teams should include Duelist, Controller/Smoker, Initiator, Sentinel and usually Flex; duplicate Duelist is allowed only for locked Duelist specialists.",Bai__AG
lucas,TEC,"fade,skye,sova",Initiator,1.0,425,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.12,205.7,1.12,70.0,136.2,0.73,0.3,0.06,0.06,30.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,lucas__TEC
WsLeo,XLG,"skye,sova,fade",Initiator,1.0,639,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.09,202.4,1.1,77.0,132.8,0.7,0.4,0.07,0.05,27.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,WsLeo__XLG
Shr1mp,AG,"fade,skye,sova",Initiator,1.0,523,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.09,191.8,1.09,72.0,117.4,0.7,0.35,0.06,0.04,25.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Shr1mp__AG
