event,map,team,opponent,agent
emea_stage_1,PEARL,Gentle Mates,FUT Esports,phoenix
emea_stage_1,PEARL,Gentle Mates,Karmine Corp,neon
emea_stage_1,PEARL,Gentle Mates,Karmine Corp,fade
emea_stage_1,PEARL,Gentle Mates,Karmine Corp,astra
emea_stage_1,PEARL,Gentle Mates,Karmine Corp,cypher
emea_stage_1,PEARL,Gentle Mates,Karmine Corp,phoenix
emea_stage_1,PEARL,Gentle Mates,Natus Vincere,neon
emea_stage_1,PEARL,Gentle Mates,Natus Vincere,fade
emea_stage_1,PEARL,Gentle Mates,Natus Vincere,astra
emea_stage_1,PEARL,Gentle Mates,Natus Vincere,cypher
emea_stage_1,PEARL,Gentle Mates,Natus Vincere,phoenix
emea_stage_1,PEARL,Team Heretics,Natus Vincere,neon
emea_stage_1,PEARL,Team Heretics,Natus Vincere,astra
emea_stage_1,PEARL,Team Heretics,Natus Vincere,skye
emea_stage_1,PEARL,Team Heretics,Natus Vincere,chamber
emea_stage_1,PEARL,Team Heretics,Natus Vincere,harbor
emea_stage_1,PEARL,Team Heretics,Team Liquid,neon
emea_stage_1,PEARL,Team Heretics,Team Liquid,astra
emea_stage_1,PEARL,Team Heretics,Team Liquid,skye
emea_stage_1,PEARL,Team Heretics,Team Liquid,chamber
emea_stage_1,PEARL,Team Heretics,Team Liquid,harbor
emea_stage_1,PEARL,BBL Esports,Eternal Fire,neon
emea_stage_1,PEARL,BBL Esports,Eternal Fire,astra
emea_stage_1,PEARL,BBL Esports,Eternal Fire,sova
emea_stage_1,PEARL,BBL Esports,Eternal Fire,cypher
emea_stage_1,PEARL,BBL Esports,Eternal Fire,waylay
emea_stage_1,PEARL,PCIFIC Esports,GIANTX,neon
emea_stage_1,PEARL,PCIFIC Esports,GIANTX,fade
emea_stage_1,PEARL,PCIFIC Esports,GIANTX,astra
emea_stage_1,PEARL,PCIFIC Esports,GIANTX,raze
emea_stage_1,PEARL,PCIFIC Esports,GIANTX,veto
emea_stage_1,PEARL,Team Liquid,Karmine Corp,neon
emea_stage_1,PEARL,Team Liquid,Karmine Corp,fade
emea_stage_1,PEARL,Team Liquid,Karmine Corp,astra
emea_stage_1,PEARL,Team Liquid,Karmine Corp,phoenix
emea_stage_1,PEARL,Team Liquid,Karmine Corp,killjoy
emea_stage_1,PEARL,Team Liquid,Team Heretics,neon
emea_stage_1,PEARL,Team Liquid,Team Heretics,fade
emea_stage_1,PEARL,Team Liquid,Team Heretics,astra
emea_stage_1,PEARL,Team Liquid,Team Heretics,phoenix
emea_stage_1,PEARL,Team Liquid,Team Heretics,killjoy
emea_stage_1,PEARL,Team Vitality,GIANTX,neon
emea_stage_1,PEARL,Team Vitality,GIANTX,astra
emea_stage_1,PEARL,Team Vitality,GIANTX,sova
emea_stage_1,PEARL,Team Vitality,GIANTX,chamber
emea_stage_1,PEARL,Team Vitality,GIANTX,kayo
emea_stage_1,SPLIT,GIANTX,PCIFIC Esports,neon
emea_stage_1,SPLIT,GIANTX,PCIFIC Esports,viper
emea_stage_1,SPLIT,GIANTX,PCIFIC Esports,astra
emea_stage_1,SPLIT,GIANTX,PCIFIC Esports,skye
emea_stage_1,SPLIT,GIANTX,PCIFIC Esports,waylay
emea_stage_1,SPLIT,GIANTX,BBL Esports,neon
emea_stage_1,SPLIT,GIANTX,BBL Esports,viper
emea_stage_1,SPLIT,GIANTX,BBL Esports,astra
emea_stage_1,SPLIT,GIANTX,BBL Esports,skye
emea_stage_1,SPLIT,GIANTX,BBL Esports,waylay
emea_stage_1,SPLIT,FUT Esports,Natus Vincere,neon
emea_stage_1,SPLIT,FUT Esports,Natus Vincere,viper
emea_stage_1,SPLIT,FUT Esports,Natus Vincere,omen
emea_stage_1,SPLIT,FUT Esports,Natus Vincere,skye
emea_stage_1,SPLIT,FUT Esports,Natus Vincere,raze
emea_stage_1,SPLIT,Natus Vincere,FUT Esports,neon
emea_stage_1,SPLIT,Natus Vincere,FUT Esports,viper
emea_stage_1,SPLIT,Natus Vincere,FUT Esports,omen
emea_stage_1,SPLIT,Natus Vincere,FUT Esports,fade
emea_stage_1,SPLIT,Natus Vincere,FUT Esports,raze
emea_stage_1,SPLIT,Natus Vincere,Team Liquid,neon
emea_stage_1,SPLIT,Natus Vincere,Team Liquid,viper
emea_stage_1,SPLIT,Natus Vincere,Team Liquid,omen
emea_stage_1,SPLIT,Natus Vincere,Team Liquid,fade
emea_stage_1,SPLIT,Natus Vincere,Team Liquid,vyse
emea_stage_1,SPLIT,FNATIC,Team Vitality,neon
emea_stage_1,SPLIT,FNATIC,Team Vitality,viper
emea_stage_1,SPLIT,FNATIC,Team Vitality,astra
emea_stage_1,SPLIT,FNATIC,Team Vitality,skye
emea_stage_1,SPLIT,FNATIC,Team Vitality,raze
emea_stage_1,SPLIT,FNATIC,PCIFIC Esports,neon
emea_stage_1,SPLIT,FNATIC,PCIFIC Esports,viper
emea_stage_1,SPLIT,FNATIC,PCIFIC Esports,astra
emea_stage_1,SPLIT,FNATIC,PCIFIC Esports,skye
emea_stage_1,SPLIT,FNATIC,PCIFIC Esports,raze
emea_stage_1,SPLIT,Eternal Fire,BBL Esports,neon
emea_stage_1,SPLIT,Eternal Fire,BBL Esports,viper
emea_stage_1,SPLIT,Eternal Fire,BBL Esports,fade
emea_stage_1,SPLIT,Eternal Fire,BBL Esports,astra
emea_stage_1,SPLIT,Eternal Fire,BBL Esports,raze
emea_stage_1,SPLIT,Eternal Fire,PCIFIC Esports,neon
emea_stage_1,SPLIT,Eternal Fire,PCIFIC Esports,viper
emea_stage_1,SPLIT,Eternal Fire,PCIFIC Esports,omen
emea_stage_1,SPLIT,Eternal Fire,PCIFIC Esports,fade
emea_stage_1,SPLIT,Eternal Fire,PCIFIC Esports,raze
emea_stage_1,SPLIT,BBL Esports,PCIFIC Esports,neon
emea_stage_1,SPLIT,BBL Esports,PCIFIC Esports,viper
emea_stage_1,SPLIT,BBL Esports,PCIFIC Esports,omen
emea_stage_1,SPLIT,BBL Esports,PCIFIC Esports,skye
emea_stage_1,SPLIT,BBL Esports,PCIFIC Esports,waylay
emea_stage_1,SPLIT,BBL Esports,Eternal Fire,viper
emea_stage_1,SPLIT,BBL Esports,Eternal Fire,omen
emea_stage_1,SPLIT,BBL Esports,Eternal Fire,skye
emea_stage_1,SPLIT,BBL Esports,Eternal Fire,raze
emea_stage_1,SPLIT,BBL Esports,Eternal Fire,jett
emea_stage_1,SPLIT,BBL Esports,GIANTX,neon
emea_stage_1,SPLIT,BBL Esports,GIANTX,fade
emea_stage_1,SPLIT,BBL Esports,GIANTX,astra
emea_stage_1,SPLIT,BBL Esports,GIANTX,raze
emea_stage_1,SPLIT,BBL Esports,GIANTX,vyse
emea_stage_1,SPLIT,PCIFIC Esports,BBL Esports,viper
emea_stage_1,SPLIT,PCIFIC Esports,BBL Esports,fade
emea_stage_1,SPLIT,PCIFIC Esports,BBL Esports,astra
emea_stage_1,SPLIT,PCIFIC Esports,BBL Esports,raze
emea_stage_1,SPLIT,PCIFIC Esports,BBL Esports,waylay
emea_stage_1,SPLIT,PCIFIC Esports,GIANTX,neon
emea_stage_1,SPLIT,PCIFIC Esports,GIANTX,viper
emea_stage_1,SPLIT,PCIFIC Esports,GIANTX,fade
emea_stage_1,SPLIT,PCIFIC Esports,GIANTX,astra
emea_stage_1,SPLIT,PCIFIC Esports,GIANTX,raze
emea_stage_1,SPLIT,PCIFIC Esports,FNATIC,neon
emea_stage_1,SPLIT,PCIFIC Esports,FNATIC,viper
emea_stage_1,SPLIT,PCIFIC Esports,FNATIC,fade
emea_stage_1,SPLIT,PCIFIC Esports,FNATIC,astra
emea_stage_1,SPLIT,PCIFIC Esports,FNATIC,raze
emea_stage_1,SPLIT,PCIFIC Esports,Eternal Fire,neon
emea_stage_1,SPLIT,PCIFIC Esports,Eternal Fire,viper
emea_stage_1,SPLIT,PCIFIC Esports,Eternal Fire,fade
emea_stage_1,SPLIT,PCIFIC Esports,Eternal Fire,astra
emea_stage_1,SPLIT,PCIFIC Esports,Eternal Fire,raze
emea_stage_1,SPLIT,Team Liquid,Natus Vincere,neon
emea_stage_1,SPLIT,Team Liquid,Natus Vincere,viper
emea_stage_1,SPLIT,Team Liquid,Natus Vincere,fade
emea_stage_1,SPLIT,Team Liquid,Natus Vincere,astra
emea_stage_1,SPLIT,Team Liquid,Natus Vincere,raze
emea_stage_1,SPLIT,Team Vitality,FNATIC,neon
emea_stage_1,SPLIT,Team Vitality,FNATIC,viper
emea_stage_1,SPLIT,Team Vitality,FNATIC,omen
emea_stage_1,SPLIT,Team Vitality,FNATIC,fade
emea_stage_1,SPLIT,Team Vitality,FNATIC,raze
emea_stage_1,FRACTURE,Karmine Corp,Gentle Mates,fade
emea_stage_1,FRACTURE,Karmine Corp,Gentle Mates,astra
emea_stage_1,FRACTURE,Karmine Corp,Gentle Mates,waylay
emea_stage_1,FRACTURE,Karmine Corp,Gentle Mates,vyse
emea_stage_1,FRACTURE,Karmine Corp,Gentle Mates,kayo
emea_stage_1,FRACTURE,Karmine Corp,Team Heretics,fade
emea_stage_1,FRACTURE,Karmine Corp,Team Heretics,astra
emea_stage_1,FRACTURE,Karmine Corp,Team Heretics,waylay
emea_stage_1,FRACTURE,Karmine Corp,Team Heretics,vyse
emea_stage_1,FRACTURE,Karmine Corp,Team Heretics,kayo
emea_stage_1,FRACTURE,FUT Esports,Natus Vincere,neon
emea_stage_1,FRACTURE,FUT Esports,Natus Vincere,raze
emea_stage_1,FRACTURE,FUT Esports,Natus Vincere,cypher
emea_stage_1,FRACTURE,FUT Esports,Natus Vincere,brimstone
emea_stage_1,FRACTURE,FUT Esports,Natus Vincere,breach
emea_stage_1,FRACTURE,Natus Vincere,FUT Esports,neon
emea_stage_1,FRACTURE,Natus Vincere,FUT Esports,viper
emea_stage_1,FRACTURE,Natus Vincere,FUT Esports,omen
emea_stage_1,FRACTURE,Natus Vincere,FUT Esports,fade
emea_stage_1,FRACTURE,Natus Vincere,FUT Esports,chamber
emea_stage_1,FRACTURE,Eternal Fire,PCIFIC Esports,neon
emea_stage_1,FRACTURE,Eternal Fire,PCIFIC Esports,skye
emea_stage_1,FRACTURE,Eternal Fire,PCIFIC Esports,cypher
emea_stage_1,FRACTURE,Eternal Fire,PCIFIC Esports,brimstone
emea_stage_1,FRACTURE,Eternal Fire,PCIFIC Esports,tejo
emea_stage_1,FRACTURE,Gentle Mates,Karmine Corp,neon
emea_stage_1,FRACTURE,Gentle Mates,Karmine Corp,fade
emea_stage_1,FRACTURE,Gentle Mates,Karmine Corp,brimstone
emea_stage_1,FRACTURE,Gentle Mates,Karmine Corp,veto
emea_stage_1,FRACTURE,Gentle Mates,Karmine Corp,breach
emea_stage_1,FRACTURE,Gentle Mates,Team Heretics,neon
emea_stage_1,FRACTURE,Gentle Mates,Team Heretics,fade
emea_stage_1,FRACTURE,Gentle Mates,Team Heretics,brimstone
emea_stage_1,FRACTURE,Gentle Mates,Team Heretics,veto
emea_stage_1,FRACTURE,Gentle Mates,Team Heretics,breach
emea_stage_1,FRACTURE,Team Heretics,Karmine Corp,neon
emea_stage_1,FRACTURE,Team Heretics,Karmine Corp,fade
emea_stage_1,FRACTURE,Team Heretics,Karmine Corp,raze
emea_stage_1,FRACTURE,Team Heretics,Karmine Corp,cypher
emea_stage_1,FRACTURE,Team Heretics,Karmine Corp,brimstone
emea_stage_1,FRACTURE,Team Heretics,Gentle Mates,neon
emea_stage_1,FRACTURE,Team Heretics,Gentle Mates,fade
emea_stage_1,FRACTURE,Team Heretics,Gentle Mates,raze
emea_stage_1,FRACTURE,Team Heretics,Gentle Mates,cypher
emea_stage_1,FRACTURE,Team Heretics,Gentle Mates,brimstone
emea_stage_1,FRACTURE,PCIFIC Esports,Eternal Fire,neon
emea_stage_1,FRACTURE,PCIFIC Esports,Eternal Fire,astra
emea_stage_1,FRACTURE,PCIFIC Esports,Eternal Fire,skye
emea_stage_1,FRACTURE,PCIFIC Esports,Eternal Fire,tejo
emea_stage_1,FRACTURE,PCIFIC Esports,Eternal Fire,veto
